,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,start_latlng,end_latlng,external_id
659,872185498,Torre x mil milhas,2017-02-19T07:21:36Z,Ride,53599.9,9216,13374,921.8,"[-22.160417, -43.286376]","[-22.166086, -43.285139]",c644b821649be5823437573f8307475c
660,1357577965,Morning Ride,2017-02-12T07:00:59Z,Ride,16978.9,2122,2622,2.0,"[-23.012912, -43.392683]","[-23.011031, -43.368721]",garmin_push_2435247306
661,1357577950,Morning Ride,2017-02-12T06:55:10Z,Ride,2084.4,335,335,0.0,"[-23.011341, -43.372434]","[-23.012811, -43.391591]",garmin_push_2435247237
662,1357577442,Morning Ride,2017-02-11T08:29:21Z,Ride,15501.8,1858,2027,11.0,"[-23.024761, -43.521414]","[-23.011164, -43.372291]",garmin_push_2435247045
663,1357577381,Morning Ride,2017-02-11T08:21:47Z,Ride,2264.4,198,198,0.0,"[-23.007258, -43.518553]","[-23.016133, -43.520038]",garmin_push_2435246979
664,1357577346,Morning Ride,2017-02-11T08:05:29Z,Ride,2015.0,881,881,120.0,"[-23.013418, -43.538626]","[-23.008128, -43.523592]",garmin_push_2435246843
665,1357577288,Morning Ride,2017-02-11T08:03:53Z,Ride,1034.2,91,91,1.0,"[-23.011577, -43.530399]","[-23.013401, -43.538722]",garmin_push_2435246739
666,1357577249,Morning Ride,2017-02-11T07:48:28Z,Ride,1919.9,783,783,115.0,"[-23.009789, -43.518996]","[-23.007555, -43.52189]",garmin_push_2435246669
667,862345124,Queima sangue x catete,2017-02-11T07:30:51Z,Ride,21124.4,798,6125,306.1,"[-22.160977, -43.286315]","[-22.160492, -43.286264]",5f4018facd355d89e5b08bb163849a14
668,1357576477,Morning Ride,2017-02-11T07:04:45Z,Ride,15961.2,1835,2533,12.0,"[-23.012724, -43.390877]","[-23.012782, -43.519807]",garmin_push_2435246405
669,1357576300,Morning Ride,2017-02-11T06:59:43Z,Ride,1878.7,266,292,0.0,"[-23.011311, -43.374229]","[-23.012639, -43.390073]",garmin_push_2435246099
670,1357576151,Morning Ride,2017-02-06T08:13:11Z,Ride,6891.6,2737,2737,354.0,"[-22.933795, -43.222865]","[-22.952623, -43.236862]",garmin_push_2435245851
671,1357575465,Morning Ride,2017-02-06T07:58:06Z,Ride,6106.5,866,866,2.0,"[-22.951529, -43.232719]","[-22.932627, -43.221765]",garmin_push_2435245340
672,1357575393,Morning Ride,2017-02-06T07:18:53Z,Ride,5437.7,2207,2207,296.0,"[-22.960136, -43.267107]","[-22.952844, -43.237053]",garmin_push_2435245157
673,855185117,Matosinhos #pdz,2017-02-04T15:55:29Z,Ride,35885.2,4056,4954,410.6,"[-22.160283, -43.286224]","[-22.160665, -43.286447]",e325689944ace19ba43c89e801f07376
674,1357575348,Morning Ride,2017-02-04T09:52:10Z,Ride,4363.5,1104,1104,106.0,"[-22.948758, -43.218283]","[-22.957202, -43.252181]",garmin_push_2435245126
675,1357575352,Morning Ride,2017-02-04T09:42:15Z,Ride,4232.6,551,577,0.0,"[-22.956613, -43.252018]","[-22.948747, -43.218249]",garmin_push_2435245078
676,1357575356,Morning Ride,2017-02-04T08:44:40Z,Ride,7215.3,2902,3090,358.0,"[-22.9336, -43.223048]","[-22.953734, -43.239726]",garmin_push_2435245016
677,1357575276,Morning Ride,2017-02-04T08:27:18Z,Ride,6316.4,915,970,2.0,"[-22.951729, -43.233428]","[-22.933444, -43.222853]",garmin_push_2435244910
678,1357575260,Morning Ride,2017-02-04T07:47:24Z,Ride,5517.0,2297,2313,294.0,"[-22.962017, -43.271984]","[-22.952385, -43.236314]",garmin_push_2435244843
679,1357575227,Morning Ride,2017-02-04T07:36:30Z,Ride,623.0,258,361,9.0,"[-22.962327, -43.272256]","[-22.962245, -43.272114]",garmin_push_2435244786
680,1357575203,Morning Ride,2017-01-30T08:59:53Z,Ride,2773.8,1014,1241,105.0,"[-22.972215, -43.254514]","[-22.973374, -43.249856]",garmin_push_2435244736
681,1357575172,Morning Ride,2017-01-30T08:33:26Z,Ride,4297.7,1290,1290,168.0,"[-22.967077, -43.27797]","[-22.969911, -43.259178]",garmin_push_2435244681
682,1357575141,Morning Ride,2017-01-30T08:02:26Z,Ride,1719.2,754,754,108.0,"[-22.970802, -43.255693]","[-22.970742, -43.257804]",garmin_push_2435244608
683,1357575133,Morning Ride,2017-01-30T07:35:15Z,Ride,4383.0,1304,1304,171.0,"[-22.966943, -43.277552]","[-22.969999, -43.259076]",garmin_push_2435244546
684,847454109,Pinheirinho ,2017-01-28T16:57:46Z,Ride,22393.8,5116,8910,693.0,"[-22.396583, -43.121537]","[-22.396713, -43.121299]",0584a22a1f2a8e1777a0f954c991d2dc
685,1357575106,Morning Ride,2017-01-28T09:34:06Z,Ride,7916.4,2354,165522,261.0,"[-22.971281, -43.254931]","[-22.966823, -43.277659]",garmin_push_2435244480
686,1357575014,Morning Ride,2017-01-28T09:02:39Z,Ride,4319.6,1347,1347,164.0,"[-22.966405, -43.277561]","[-22.969291, -43.259148]",garmin_push_2435244414
687,1357575023,Morning Ride,2017-01-28T08:30:24Z,Ride,6243.0,1648,1702,148.0,"[-22.971207, -43.255492]","[-22.966099, -43.277442]",garmin_push_2435244367
688,1357574953,Morning Ride,2017-01-28T08:03:05Z,Ride,6265.8,1634,1634,167.0,"[-22.967481, -43.278179]","[-22.971128, -43.255566]",garmin_push_2435244299
689,1357574935,Morning Ride,2017-01-22T06:59:44Z,Ride,46374.6,5839,6642,61.0,"[-22.932495, -43.173464]","[-22.938137, -43.171012]",garmin_push_2435244220
690,1357574735,Morning Ride,2017-01-22T06:57:36Z,Ride,622.2,113,113,2.0,"[-22.938055, -43.17049]","[-22.933476, -43.173594]",garmin_push_2435244134
691,838391661,Morro seco #pdz #mtb,2017-01-20T14:07:57Z,Ride,48673.6,7955,9805,1112.5,"[-22.160611, -43.285444]","[-22.159813, -43.28449]",0fabfb80baa12ac0419ac771cb4358af
692,1357574694,Morning Ride,2017-01-20T08:12:02Z,Ride,2764.3,859,879,104.0,"[-22.971044, -43.254142]","[-22.974402, -43.251225]",garmin_push_2435244091
693,1357574554,Morning Ride,2017-01-20T07:43:54Z,Ride,6379.6,1672,1672,175.0,"[-22.9669, -43.278149]","[-22.970833, -43.25455]",garmin_push_2435243976
694,1357574473,Morning Ride,2017-01-20T07:11:20Z,Ride,6362.1,1871,1947,151.0,"[-22.972563, -43.250185]","[-22.96661, -43.278031]",garmin_push_2435243918
695,832921635,1 PDZ 2017,2017-01-15T07:46:14Z,Ride,82277.2,9438,20867,568.8,"[-22.160393, -43.28627]","[-22.160644, -43.286099]",f330e6415a2c0b8e5a45c8a24528bf63
696,1357574339,Morning Ride,2017-01-08T09:14:51Z,Ride,6890.7,1544,1646,15.0,"[-23.017473, -43.450046]","[-23.001725, -43.389989]",garmin_push_2435243854
697,1357574301,Morning Ride,2017-01-08T08:12:53Z,Ride,23804.0,3646,3646,160.0,"[-23.062635, -43.56588]","[-23.020345, -43.450434]",garmin_push_2435243816
698,1357574211,Morning Ride,2017-01-08T07:11:39Z,Ride,13207.9,2244,2411,152.0,"[-23.010177, -43.518871]","[-23.063047, -43.565715]",garmin_push_2435243714
699,1357574085,Morning Ride,2017-01-08T06:42:07Z,Ride,14000.5,1635,1712,26.0,"[-23.000062, -43.389409]","[-23.013293, -43.51986]",garmin_push_2435243643
700,817073853,boa uniao x paiol x morro grande,2016-12-31T07:34:27Z,Ride,58032.5,10471,16176,844.5,"[-22.160489, -43.286144]","[-22.030152, -43.205283]",2016-12-31T07-33-45 boa uniao x paiol x morro grande.gpx
701,815855878,elevador x queima sangue,2016-12-30T08:11:55Z,Ride,38241.3,9308,11168,680.1,"[-22.160525, -43.286058]","[-22.160408, -43.286323]",2016-12-30T08-11-30 elevador x queima sangue.gpx
702,812331464,rolezim...,2016-12-26T07:53:55Z,Ride,48308.8,8953,15139,507.7,"[-22.160505, -43.286147]","[-22.160359, -43.286337]",2016-12-26T07-53-30 rolezim....gpx
703,810289120,pdz,2016-12-24T07:50:03Z,Ride,51975.2,9063,14364,596.3,"[-22.160439, -43.28617]","[-22.160414, -43.286316]",2016-12-24T07-49-15 pdz.gpx
704,1357574006,Morning Ride,2016-12-23T06:49:29Z,Ride,38824.8,4879,5180,58.0,"[-23.00003, -43.391372]","[-23.001107, -43.390363]",garmin_push_2435243567
705,1357573941,Morning Ride,2016-12-23T06:46:45Z,Ride,194.1,38,155,0.0,"[-23.000115, -43.389394]","[-23.000049, -43.39023]",garmin_push_2435243511
706,820953580,são lourenço - dark round,2016-12-21T19:16:36Z,Ride,33258.1,6119,9769,424.7,"[-22.116448, -43.207313]","[-22.118781, -43.203011]",2016-12-21T19-16-07 são lourenço - dark round.gpx
707,1357573939,Morning Ride,2016-12-20T07:14:16Z,Ride,11154.9,3055,3410,277.0,"[-22.973117, -43.252188]","[-22.973236, -43.249361]",garmin_push_2435243446
708,1357573893,Morning Ride,2016-12-18T06:44:55Z,Ride,36861.0,4831,6599,90.0,"[-23.000157, -43.3932]","[-23.000937, -43.38965]",garmin_push_2435243349
709,1357573800,Morning Ride,2016-12-16T04:41:20Z,Ride,22963.0,3342,3342,72.0,"[-22.864891, -42.324273]","[-22.864965, -42.324276]",garmin_push_2435243303
710,799996100,cindacta - petropolis - rj,2016-12-11T09:26:58Z,Ride,21988.2,5946,9809,1125.6,"[-22.47214, -43.29615]","[-22.483382, -43.267768]",2016-12-11T09-25-55 cindacta - petropolis - rj.gpx
711,1357573781,Night Ride,2016-12-06T23:59:55Z,Ride,21055.9,3611,3611,2.0,"[-22.864858, -42.32424]","[-22.864912, -42.324222]",garmin_push_2435243252
712,1357573745,Night Ride,2016-12-06T23:53:14Z,Ride,1076.4,341,382,0.0,"[-22.864877, -42.324247]","[-22.864858, -42.324242]",garmin_push_2435243196
713,792649388,cindacta petropolis x facão,2016-12-03T09:22:40Z,Ride,26528.3,5695,11620,999.9,"[-22.471839, -43.289765]","[-22.452467, -43.207811]",2016-12-03T09-22-24 cindacta petropolis x facão.gpx
714,1357573709,Lunch Ride,2016-12-02T11:13:27Z,Ride,2.9,0,391143,18.0,"[-22.796833, -42.454994]","[-22.864893, -42.324197]",garmin_push_2435243151
715,1357573705,Morning Ride,2016-12-02T09:28:42Z,Ride,33958.8,5850,6110,218.0,"[-22.796781, -42.453513]","[-22.79647, -42.454623]",garmin_push_2435243101
716,791060436,Ps x Boa união x São lourenço,2016-12-01T19:07:40Z,Ride,32002.2,6329,8539,559.6,"[-22.160487, -43.286154]","[-22.160255, -43.286353]",2016-12-01T19-07-13 Ps x Boa união x São lourenço.gpx
717,1357573630,Morning Ride,2016-12-01T07:56:33Z,Ride,34728.0,6219,6314,190.0,"[-22.865817, -42.317592]","[-22.86728, -42.323227]",garmin_push_2435243036
718,1357573564,Night Ride,2016-11-28T23:12:16Z,Ride,5679.6,1185,204241,20.0,"[-22.864952, -42.324213]","[-22.865891, -42.318054]",garmin_push_2435242988
719,1357573548,Night Ride,2016-11-28T00:20:07Z,Ride,10014.8,1827,1827,4.0,"[-22.86488, -42.324227]","[-22.864838, -42.324234]",garmin_push_2435242931
720,786355402,TR x Levy x Paiol x PS,2016-11-26T14:40:59Z,Ride,55632.9,8572,9332,1108.8,"[-22.159492, -43.286094]","[-22.160407, -43.286339]",2016-11-26T14-40-57 TR x Levy x Paiol x PS.gpx
721,784731913,são lourenço de leve,2016-11-24T17:51:02Z,Ride,31936.9,5569,5853,795.8,"[-22.16049, -43.286229]","[-22.159817, -43.284452]",2016-11-24T17-50-16 são lourenço de leve.gpx
722,782680343,morro seco ps,2016-11-22T14:06:16Z,Ride,27104.5,4995,5435,984.5,"[-22.160299, -43.28629]","[-22.160412, -43.286259]",2016-11-22T14-06-15 morro seco ps.gpx
723,780136153,asa delta x elevador x xc ps,2016-11-19T14:37:13Z,Ride,38908.4,10141,14786,876.2,"[-22.16046, -43.286325]","[-22.160322, -43.286319]",2016-11-19T14-36-48 asa delta x elevador x xc ps.gpx
724,773547749,alberto torres x sebollas x ps,2016-11-12T14:39:01Z,Ride,60357.6,9316,12630,1197.2,"[-22.160438, -43.286316]","[-22.160344, -43.286277]",2016-11-12T14-39-00 alberto torres x sebollas x ps.gpx
725,759737462,Afternoon Ride,2016-10-29T14:27:39Z,Ride,35496.2,5918,11900,571.4,"[-22.16065, -43.286158]","[-22.160362, -43.286286]",2016-10-29T14-27-01.gpx
726,758517014,queima sangue x xc ps,2016-10-28T13:43:51Z,Ride,25268.5,5464,6150,632.6,"[-22.160404, -43.286289]","[-22.159819, -43.284368]",2016-10-28T13-43-44 queima sangue x xc ps.gpx
727,752746642,pdz na pepsi em jf,2016-10-22T09:18:46Z,Ride,29955.3,7913,14326,975.6,"[-21.817599, -43.376954]","[-21.819841, -43.38317]",2016-10-22T09-17-27 pdz na pepsi em jf.gpx
728,745849932,trilha do descobrimento,2016-10-15T15:17:06Z,Ride,48310.8,10400,12960,842.7,"[-22.112756, -43.20922]","[-22.118766, -43.203037]",2016-10-15T15-17-02 trilha do descobrimento.gpx
729,1357573493,Morning Ride,2016-10-09T07:57:13Z,Ride,11820.3,3076,3339,160.0,"[-22.935967, -43.19082]","[-22.949754, -43.17793]",garmin_push_2435242880
730,1357573450,Morning Ride,2016-10-09T06:51:54Z,Ride,16351.0,3319,3892,30.0,"[-22.94849, -43.180893]","[-22.93632, -43.190397]",garmin_push_2435242826
731,738683098,pinheirinho - vale da lua - itaipava-rj,2016-10-08T15:20:17Z,Ride,21457.0,6449,9249,909.5,"[-22.396626, -43.121136]","[-22.396763, -43.121202]",2016-10-08T15-19-42 pinheirinho - vale da lua - itaipava-rj.gpx
732,730683992,morro seco ps,2016-10-01T07:45:52Z,Ride,27059.8,4798,4898,983.1,"[-22.160456, -43.286266]","[-22.160376, -43.286306]",2016-10-01T07-45-04 morro seco ps.gpx
733,723476426,voo livre x elevador ,2016-09-24T07:31:52Z,Ride,45380.5,10759,21665,953.7,"[-22.160267, -43.28628]","[-22.160346, -43.286308]",2016-09-24T07-31-37 voo livre x elevador .gpx
734,715837341,morro seco x xc ps,2016-09-17T15:21:50Z,Ride,39218.1,8041,11991,1271.0,"[-22.16035, -43.286212]","[-22.160369, -43.286275]",2016-09-17T15-21-35 morro seco x xc ps.gpx
735,707665894,São Lourenço x XC PS x Capim Colchão,2016-09-10T15:13:26Z,Ride,37208.7,8739,13866,893.8,"[-22.111862, -43.21042]","[-22.118815, -43.203017]",2016-09-10T15-13-07 São Lourenço x XC PS x Capim Colchão.gpx
736,699457213,Torre TR x Piloes x BR040,2016-09-03T16:42:07Z,Ride,27577.3,4818,5423,556.7,"[-22.118683, -43.202923]","[-22.118771, -43.202974]",2016-09-03T16-40-53 Torre TR x Piloes x BR040.gpx
737,691382164,Voo Livre x Xc PS,2016-08-27T15:13:54Z,Ride,28625.6,7126,14400,605.9,"[-22.111904, -43.210294]","[-22.118766, -43.203053]",2016-08-27T15-13-53 Voo Livre x Xc PS.gpx
738,685202802,XC PS x Catete x Queima Sangue,2016-08-22T13:47:19Z,Ride,25470.4,5831,6921,647.0,"[-22.160448, -43.286215]","[-22.160401, -43.286299]",2016-08-22T13-46-14 XC PS x Catete x Queima Sangue.gpx
739,681079741,Pedra  de sucupira,2016-08-18T18:02:20Z,Ride,20443.2,4080,5266,531.0,"[-22.159763, -43.284475]","[-22.280042, -43.366092]",2016-08-18T18-01-42 Pedra  de sucupira.gpx
740,674997893,Sertão do calixto,2016-08-13T14:41:47Z,Ride,58658.3,10974,14692,1329.1,"[-22.160396, -43.286301]","[-22.160351, -43.286332]",2016-08-13T14-41-34 Sertão do calixto.gpx
741,672825804,Pedalada vespertina,2016-08-11T17:45:50Z,Ride,18793.1,1748,7345,364.5,"[-22.150792, -43.287607]","[-22.022777, -43.282614]",643228a2ef1c0fe4855c51b6c9a4200b
742,670500047,Pedalada vespertina,2016-08-09T16:50:43Z,Ride,6346.2,639,2813,16.5,"[-22.155031, -43.241619]","[-22.161084, -43.286273]",48e3cb216509c887b776d93038750cdf
743,665727006,XC Salutaris X Catete X Capim Colchão ,2016-08-05T14:06:20Z,Ride,19025.8,4428,11291,447.9,"[-22.16281, -43.286653]","[-22.149641, -43.263791]",b4b272fa40405eb34c662f6212dd873e
744,1357573396,Night Ride,2016-08-04T01:12:26Z,Ride,10267.2,1278,1490,2.0,"[-22.864915, -42.324193]","[-22.864907, -42.324257]",garmin_push_2435242765
745,663759304,Pedalada ao entardecer,2016-08-03T20:08:37Z,Ride,2527.8,773,8324,46.6,"[-22.126994, -43.291876]","[-22.11964, -43.301162]",26760283ed4e63d789dd6c26143b6b71
746,662309648,Pedalada vespertina,2016-08-02T14:20:23Z,Ride,1850.2,55,8368,0.0,"[-22.170786, -43.272919]","[-22.160559, -43.286262]",e44dd576d7f57e43b2e548c00a3e8b83
747,1357573386,Morning Ride,2016-07-31T10:50:40Z,Ride,4743.6,710,953,2.0,"[-22.965083, -43.183569]","[-22.964455, -43.184033]",garmin_push_2435242729
748,1357573395,Morning Ride,2016-07-31T08:43:47Z,Ride,12542.9,1662,1662,0.0,"[-23.033886, -43.488737]","[-23.011043, -43.370809]",garmin_push_2435242681
749,1357573356,Morning Ride,2016-07-31T07:54:29Z,Ride,13581.1,2357,2952,215.0,"[-23.035063, -43.49451]","[-23.033954, -43.489164]",garmin_push_2435242589
750,1357573188,Morning Ride,2016-07-31T07:08:04Z,Ride,19203.0,2261,2705,0.0,"[-23.011277, -43.374549]","[-23.033496, -43.492928]",garmin_push_2435242497
751,658611996,Pedalada matutina,2016-07-30T09:09:20Z,Ride,32153.1,9022,12864,660.3,"[-22.161314, -43.286821]","[-22.159912, -43.286065]",40b27d8e8be64b8667c3d15d1b4116c7
752,655885575,Pedalada ao entardecer,2016-07-27T18:42:02Z,Ride,56160.2,4662,11304,207.2,"[-22.159761, -43.284743]","[-22.149686, -43.271943]",73359bcf870a3be35023afbbabcbf2fc
753,1357573164,Morning Ride,2016-07-27T10:33:49Z,Ride,4060.8,631,768,2.0,"[-22.864981, -42.32418]","[-22.864955, -42.324246]",garmin_push_2435242449
754,1357572487,Night Ride,2016-07-26T23:06:44Z,Ride,3876.1,461,7935,7.0,"[-22.864868, -42.324184]","[-22.864921, -42.324166]",garmin_push_2435242367
755,1357572390,Night Ride,2016-07-26T22:38:28Z,Ride,1136.2,133,1689,0.0,"[-22.864884, -42.324167]","[-22.864867, -42.324186]",garmin_push_2435242277
756,1357572332,Night Ride,2016-07-26T22:32:31Z,Ride,1619.7,339,339,0.0,"[-22.864897, -42.32419]","[-22.864898, -42.324193]",garmin_push_2435242227
757,1357572231,Night Ride,2016-07-24T21:03:32Z,Ride,2233.2,423,1256,0.0,"[-22.964307, -43.183312]","[-22.964292, -43.183424]",garmin_push_2435242118
758,1357572203,Morning Ride,2016-07-24T09:34:31Z,Ride,0.1,3,3,0.0,"[-22.967752, -43.184261]","[-22.967753, -43.184261]",garmin_push_2435242051
759,1357572152,Morning Ride,2016-07-24T09:19:42Z,Ride,4623.3,726,876,7.0,"[-22.939597, -43.170421]","[-22.967752, -43.184261]",garmin_push_2435241984
760,1357572349,Morning Ride,2016-07-24T07:07:58Z,Ride,48074.6,6045,7288,58.0,"[-22.937791, -43.170619]","[-22.93693, -43.172602]",garmin_push_2435241941
761,1357572110,Morning Ride,2016-07-24T06:50:49Z,Ride,3449.0,647,647,5.0,"[-22.967822, -43.182762]","[-22.946803, -43.181603]",garmin_push_2435241840
762,651160627,Porteira Azul X XC PS,2016-07-23T14:59:31Z,Ride,50155.2,8943,17523,840.2,"[-22.121548, -43.208545]","[-22.118858, -43.202768]",c811d6eb29adf18204b70e5e2957109f
763,1357572031,Morning Ride,2016-07-23T08:49:58Z,Ride,10787.7,1441,1441,9.0,"[-23.030254, -43.477772]","[-23.000741, -43.389986]",garmin_push_2435241728
764,1357571866,Morning Ride,2016-07-23T07:26:17Z,Ride,39117.2,4292,4670,84.0,"[-23.000779, -43.383724]","[-23.030504, -43.479622]",garmin_push_2435241388
765,643191398,Pedalada vespertina,2016-07-16T14:37:39Z,Ride,57974.3,7210,13458,1084.3,"[-22.121931, -43.208136]","[-22.11892, -43.202927]",0c2f638c9f140579b12fa5672f0a879f
766,1357571863,Morning Ride,2016-07-15T06:35:53Z,Ride,43973.6,5405,5500,75.0,"[-23.000064, -43.390746]","[-23.001553, -43.390251]",garmin_push_2435241334
767,635639896,Pedalada vespertina,2016-07-09T17:42:53Z,Ride,11444.0,2799,13818,10.3,"[-22.169595, -43.28296]","[-22.118584, -43.203159]",dbd8d2da153b94da864840c4e9c156cb
768,627675076,Missão cumprida ,2016-07-02T09:00:42Z,Ride,64870.2,6708,15016,834.6,"[-22.117647, -43.204117]","[-22.118463, -43.203009]",76da2868160f006b4214fefefda41972
769,620799215,Pedalada vespertina,2016-06-25T15:32:06Z,Ride,39977.7,6939,14543,613.7,"[-22.128509, -43.205008]","[-22.118975, -43.203162]",9489f21007a040a8febdd89a5aecfe46
770,613108093,Treino hardcore,2016-06-18T08:53:14Z,Ride,43306.7,6882,15984,860.9,"[-22.127681, -43.204926]","[-22.118407, -43.203774]",c43aeb50415b4b6d7ec1abfdbd14f204
771,1357571621,Morning Ride,2016-06-12T06:59:21Z,Ride,43713.7,4852,4852,78.0,"[-23.00001, -43.392238]","[-23.001044, -43.389942]",garmin_push_2435241260
772,1357571513,Morning Ride,2016-06-11T09:32:57Z,Ride,10061.3,3176,3176,511.0,"[-22.938457, -43.20957]","[-22.952621, -43.23656]",garmin_push_2435241189
773,1357571454,Morning Ride,2016-06-11T08:25:04Z,Ride,5845.2,1990,1990,321.0,"[-22.962884, -43.272251]","[-22.952565, -43.236497]",garmin_push_2435241123
774,599519956,Pedalada matutina,2016-06-05T09:15:23Z,Ride,48003.8,7066,13949,670.0,"[-22.117478, -43.214636]","[-22.118794, -43.20295]",90926e921ce33ede12c73eee1f63a22b
775,1357571436,Morning Ride,2016-06-01T09:51:00Z,Ride,52302.0,6268,9913,488.0,"[-22.864227, -42.318958]","[-22.83524, -42.357073]",garmin_push_2435241043
776,1357571268,Morning Ride,2016-05-29T07:16:42Z,Ride,69228.0,7626,8635,235.0,"[-22.547347, -42.986236]","[-22.547396, -42.98696]",garmin_push_2435240834
777,591254856,Pedalada vespertina,2016-05-28T15:22:23Z,Ride,42359.1,7325,14116,736.9,"[-22.115713, -43.202292]","[-22.125535, -43.227156]",f7b43473eafae9867f7be390cfe8ead3
778,1357571150,Afternoon Ride,2016-05-26T16:05:54Z,Ride,42337.3,5276,7587,311.0,"[-22.856935, -42.328622]","[-22.865976, -42.324294]",garmin_push_2435240698
779,1357571160,Morning Ride,2016-05-22T06:47:11Z,Ride,49833.3,6782,7626,32.0,"[-22.967578, -43.178301]","[-22.97408, -43.188205]",garmin_push_2435240612
780,583609441,Pedalada vespertina,2016-05-21T15:22:00Z,Ride,35335.1,7079,11848,717.4,"[-22.121146, -43.209903]","[-22.129577, -43.238879]",23fe41feea73534e41a20289fde0f91c
781,1357571018,Evening Ride,2016-05-15T18:36:00Z,Ride,14951.3,5210,7199,171.0,"[40.851798, -73.953638]","[40.761594, -73.982198]",garmin_push_2435240531
782,577084021,Santana do Deserto XCM,2016-05-15T08:33:11Z,Ride,55149.1,9234,10732,1469.9,"[-21.951064, -43.16632]","[-21.950887, -43.166506]",aaaf6e449c6b74b6ca8735f898d64e0c
783,1357571229,Morning Ride,2016-05-15T07:02:01Z,Ride,160063.0,30644,36908,2764.0,"[40.851944, -73.955354]","[40.859137, -73.96102]",garmin_push_2435240394
784,1357570759,Morning Ride,2016-05-14T10:54:16Z,Ride,10951.4,2999,4660,101.0,"[40.765106, -73.976804]","[40.765926, -73.979695]",garmin_push_2435240077
785,1357570600,Morning Ride,2016-05-11T10:09:41Z,Ride,40073.9,5992,6064,244.0,"[-22.868014, -42.32267]","[-22.866824, -42.321253]",garmin_push_2435240026
786,1357570608,Morning Ride,2016-05-08T10:16:52Z,Ride,24335.9,4943,6537,300.0,"[-22.953444, -43.238358]","[-22.974518, -43.188397]",garmin_push_2435239949
787,1357570475,Morning Ride,2016-05-08T08:31:04Z,Ride,14587.8,5457,5457,660.0,"[-22.935885, -43.19092]","[-22.952889, -43.237208]",garmin_push_2435239838
788,1357570405,Morning Ride,2016-05-08T06:08:36Z,Ride,45978.5,5855,6027,25.0,"[-22.973061, -43.184597]","[-22.943295, -43.17682]",garmin_push_2435239766
789,568795516,Pedalada vespertina,2016-05-07T15:10:38Z,Ride,23917.0,6010,9415,519.5,"[-22.112918, -43.209454]","[-22.118838, -43.202971]",2b655f00840fdf30b0f4fb8fb6415d1b
790,1357570366,Morning Ride,2016-05-07T06:31:24Z,Ride,88127.4,12942,15581,305.0,"[-23.012071, -43.321526]","[-23.012059, -43.31036]",garmin_push_2435239691
791,562126653,Mtb Cup Xcm,2016-05-01T09:35:33Z,Ride,38134.1,8617,8865,980.4,"[-22.119584, -43.210761]","[-22.119613, -43.210536]",8d2f90d6cb59625faa85e186e345d60c
792,1357570151,Morning Ride,2016-05-01T08:05:49Z,Ride,32188.8,5856,6515,291.0,"[-22.837707, -42.158162]","[-22.800407, -42.461118]",garmin_push_2435239576
793,1357570065,Morning Ride,2016-05-01T06:44:35Z,Ride,30987.0,3482,3639,211.0,"[-22.798417, -42.434133]","[-22.841463, -42.149012]",garmin_push_2435239485
794,561301942,Pedalada vespertina,2016-04-30T16:04:48Z,Ride,22046.0,2803,2914,173.3,"[-22.118821, -43.203028]","[-22.118785, -43.20298]",eab904a662e1ddda19e592d4155723aa
795,1357569998,Morning Ride,2016-04-30T09:37:04Z,Ride,9.6,2,2,0.0,"[-22.796621, -42.438165]","[-22.796587, -42.438251]",garmin_push_2435239268
796,1357569976,Morning Ride,2016-04-30T06:29:22Z,Ride,69984.0,8621,11227,496.0,"[-22.798989, -42.432337]","[-22.797221, -42.436696]",garmin_push_2435239192
797,1357569804,Morning Ride,2016-04-30T06:24:48Z,Ride,766.3,111,111,23.0,"[-22.795263, -42.441604]","[-22.797322, -42.436535]",garmin_push_2435239017
798,1357569801,Evening Ride,2016-04-24T19:07:48Z,Ride,0.0,5,5,0.0,"[-27.586419, -48.5212]","[-27.586419, -48.5212]",garmin_push_2435238943
799,1357569720,Morning Ride,2016-04-24T06:08:54Z,Ride,200526.0,36664,46697,1099.0,"[-27.575054, -48.525858]","[-27.586419, -48.5212]",garmin_push_2435238849
800,554259254,Mtb Cup Tr XCM de novo,2016-04-23T07:40:35Z,Ride,38141.0,9341,10837,1073.9,"[-22.120093, -43.209651]","[-22.122192, -43.209521]",78af7af29aa69737b6b4552c5f2bb2d3
801,552368021,Mtb Cup Tr XCM,2016-04-21T07:57:04Z,Ride,36765.1,10565,13312,1037.2,"[-22.119919, -43.209668]","[-22.118729, -43.203015]",5df0b39f745e028c109a5427177e779a
802,1357569377,Morning Ride,2016-04-20T06:12:24Z,Ride,12420.5,4745,5511,604.0,"[-22.934662, -43.193499]","[-22.952722, -43.237009]",garmin_push_2435238599
803,1357569370,Morning Ride,2016-04-20T04:19:35Z,Ride,39188.2,4958,5051,10.0,"[-22.933881, -43.17444]","[-22.942919, -43.17425]",garmin_push_2435238503
804,1357569335,Morning Ride,2016-04-19T06:48:06Z,Ride,19397.7,5779,6312,651.0,"[-22.96645, -43.238346]","[-22.965461, -43.225966]",garmin_push_2435238437
805,547490039,Pedalada vespertina,2016-04-16T14:50:17Z,Ride,38223.0,12015,16888,711.5,"[-22.118702, -43.203048]","[-22.118764, -43.203039]",ac5fb42839bedc243a70e932e2d14dce
806,1357569066,Morning Ride,2016-04-16T10:36:49Z,Ride,3.9,4,4,0.0,"[-22.935603, -43.191242]","[-22.935608, -43.19128]",garmin_push_2435238263
